Point ID,alphat,arc_length,CH4,CO2,G,H2O,k,N2,nut,O2,p,p_rgh,Points_0,Points_1,Points_2,Points_Magnitude,Qdot,qin,qr,reactingCloud1:hsCoeff,reactingCloud1:hsTrans,reactingCloud1:rhokTrans,reactingCloud1:rhoTrans_CH4,reactingCloud1:rhoTrans_CO2,reactingCloud1:rhoTrans_H2O,reactingCloud1:rhoTrans_N2,reactingCloud1:rhoTrans_O2,reactingCloud1:UCoeff,reactingCloud1:UTrans_0,reactingCloud1:UTrans_1,reactingCloud1:UTrans_2,reactingCloud1:UTrans_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
742,0.000806317,185.5,0,0,1837.21,0,8.78313e-05,0.76699,0.000688737,0.23301,101217,0.218448,60.5,10.45,0,61.3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,5.92644e-06,-2.14886e-06,6.33696e-07,6.33576e-06,1
743,0.000807532,185.75,0,0,1837.21,0,8.78468e-05,0.76699,0.000689774,0.23301,101217,0.218411,60.75,10.45,0,61.6422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,6.34298e-06,-2.32383e-06,6.26198e-07,6.78422e-06,1
744,0.000808746,186,0,0,1837.21,0,8.78622e-05,0.76699,0.000690811,0.23301,101217,0.218374,61,10.45,0,61.8886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,6.75952e-06,-2.4988e-06,6.18701e-07,7.23311e-06,1
745,0.00080996,186.25,0,0,1837.21,0,8.78777e-05,0.76699,0.000691848,0.23301,101217,0.218337,61.25,10.45,0,62.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,7.17606e-06,-2.67377e-06,6.11203e-07,7.68234e-06,1
746,0.000811174,186.5,0,0,1837.21,0,8.78932e-05,0.76699,0.000692885,0.23301,101217,0.2183,61.5,10.45,0,62.3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,7.5926e-06,-2.84875e-06,6.03705e-07,8.13187e-06,1
747,0.000812388,186.75,0,0,1837.21,0,8.79086e-05,0.76699,0.000693922,0.23301,101217,0.218263,61.75,10.45,0,62.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,8.00913e-06,-3.02372e-06,5.96208e-07,8.58164e-06,1
748,0.000813602,187,0,0,1837.21,0,8.79241e-05,0.76699,0.000694959,0.23301,101217,0.218226,62,10.45,0,62.8745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,8.42567e-06,-3.19869e-06,5.8871e-07,9.03162e-06,1
749,0.000814816,187.25,0,0,1837.21,0,8.79396e-05,0.76699,0.000695996,0.23301,101217,0.218189,62.25,10.45,0,63.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,8.84221e-06,-3.37366e-06,5.81213e-07,9.48178e-06,1
750,0.00081603,187.5,0,0,1837.21,0,8.79551e-05,0.76699,0.000697033,0.23301,101217,0.218153,62.5,10.45,0,63.3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,9.25875e-06,-3.54864e-06,5.73715e-07,9.93209e-06,1
751,0.000817244,187.75,0,0,1837.21,0,8.79705e-05,0.76699,0.00069807,0.23301,101217,0.218116,62.75,10.45,0,63.6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,9.67529e-06,-3.72361e-06,5.66218e-07,1.03825e-05,1
752,0.000818459,188,0,0,1837.21,0,8.7986e-05,0.76699,0.000699107,0.23301,101217,0.218079,63,10.45,0,63.8608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.00918e-05,-3.89858e-06,5.5872e-07,1.08331e-05,1
753,0.000819673,188.25,0,0,1837.21,0,8.80015e-05,0.76699,0.000700145,0.23301,101217,0.218042,63.25,10.45,0,64.1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.05084e-05,-4.07355e-06,5.51223e-07,1.12838e-05,1
754,0.000820887,188.5,0,0,1837.21,0,8.8017e-05,0.76699,0.000701182,0.23301,101217,0.218005,63.5,10.45,0,64.3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.09249e-05,-4.24853e-06,5.43725e-07,1.17345e-05,1
755,0.000822101,188.75,0,0,1837.21,0,8.80324e-05,0.76699,0.000702219,0.23301,101217,0.217968,63.75,10.45,0,64.6008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.13414e-05,-4.4235e-06,5.36228e-07,1.21854e-05,1
756,0.00082326,189,0,0,1837.21,0,8.80466e-05,0.76699,0.000703209,0.23301,101217,0.217768,64,10.45,0,64.8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.13503e-05,-4.67802e-06,5.31603e-07,1.2288e-05,1
757,0.000824414,189.25,0,0,1837.21,0,8.80606e-05,0.76699,0.000704194,0.23301,101217,0.217552,64.25,10.45,0,65.0943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.13202e-05,-4.94012e-06,5.27253e-07,1.23624e-05,1
758,0.000825567,189.5,0,0,1837.21,0,8.80747e-05,0.76699,0.00070518,0.23301,101217,0.217336,64.5,10.45,0,65.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.12902e-05,-5.20222e-06,5.22902e-07,1.2442e-05,1
759,0.000826721,189.75,0,0,1837.21,0,8.80887e-05,0.76699,0.000706165,0.23301,101217,0.217121,64.75,10.45,0,65.5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.12601e-05,-5.46433e-06,5.18552e-07,1.25267e-05,1
760,0.000827875,190,0,0,1837.21,0,8.81027e-05,0.76699,0.000707151,0.23301,101217,0.216905,65,10.45,0,65.8347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.12301e-05,-5.72643e-06,5.14201e-07,1.26163e-05,1
761,0.000829028,190.25,0,0,1837.21,0,8.81168e-05,0.76699,0.000708136,0.23301,101217,0.216689,65.25,10.45,0,66.0815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.12e-05,-5.98853e-06,5.09851e-07,1.27107e-05,1
762,0.000830182,190.5,0,0,1837.21,0,8.81308e-05,0.76699,0.000709122,0.23301,101217,0.216474,65.5,10.45,0,66.3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.11699e-05,-6.25064e-06,5.055e-07,1.28099e-05,1
763,0.000831336,190.75,0,0,1837.21,0,8.81448e-05,0.76699,0.000710107,0.23301,101217,0.216258,65.75,10.45,0,66.5753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.11399e-05,-6.51274e-06,5.0115e-07,1.29137e-05,1
764,0.00083249,191,0,0,1837.21,0,8.81588e-05,0.76699,0.000711092,0.23301,101217,0.216043,66,10.45,0,66.8222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.11098e-05,-6.77484e-06,4.968e-07,1.30221e-05,1
765,0.000833643,191.25,0,0,1837.21,0,8.81729e-05,0.76699,0.000712078,0.23301,101217,0.215827,66.25,10.45,0,67.0691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.10798e-05,-7.03694e-06,4.92449e-07,1.31348e-05,1
766,0.000834797,191.5,0,0,1837.21,0,8.81869e-05,0.76699,0.000713063,0.23301,101217,0.215611,66.5,10.45,0,67.3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.10497e-05,-7.29905e-06,4.88099e-07,1.32518e-05,1
767,0.000835951,191.75,0,0,1837.21,0,8.8201e-05,0.76699,0.000714049,0.23301,101217,0.215396,66.75,10.45,0,67.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.10197e-05,-7.56115e-06,4.83748e-07,1.3373e-05,1
768,0.000837104,192,0,0,1837.21,0,8.8215e-05,0.76699,0.000715034,0.23301,101217,0.21518,67,10.45,0,67.8101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.09896e-05,-7.82325e-06,4.79398e-07,1.34983e-05,1
769,0.000838258,192.25,0,0,1837.21,0,8.8229e-05,0.76699,0.00071602,0.23301,101217,0.214965,67.25,10.45,0,68.0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.09596e-05,-8.08536e-06,4.75047e-07,1.36276e-05,1
770,0.000839412,192.5,0,0,1837.21,0,8.82431e-05,0.76699,0.000717005,0.23301,101217,0.214749,67.5,10.45,0,68.3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.09295e-05,-8.34746e-06,4.70697e-07,1.37607e-05,1
771,0.000840566,192.75,0,0,1837.21,0,8.82571e-05,0.76699,0.000717991,0.23301,101217,0.214533,67.75,10.45,0,68.5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.08995e-05,-8.60956e-06,4.66346e-07,1.38975e-05,1
772,0.000841719,193,0,0,1837.21,0,8.82711e-05,0.76699,0.000718976,0.23301,101217,0.214318,68,10.45,0,68.7983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.08694e-05,-8.87166e-06,4.61996e-07,1.4038e-05,1
773,0.000842873,193.25,0,0,1837.21,0,8.82852e-05,0.76699,0.000719962,0.23301,101217,0.214102,68.25,10.45,0,69.0454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.08394e-05,-9.13377e-06,4.57646e-07,1.41819e-05,1
774,0.000844027,193.5,0,0,1837.21,0,8.82992e-05,0.76699,0.000720947,0.23301,101217,0.213886,68.5,10.45,0,69.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.08093e-05,-9.39587e-06,4.53295e-07,1.43293e-05,1
775,0.000845164,193.75,0,0,1837.21,0,8.83128e-05,0.76699,0.000721919,0.23301,101217,0.213632,68.75,10.45,0,69.5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.0694e-05,-9.62581e-06,4.45892e-07,1.4395e-05,1
776,0.00084626,194,0,0,1837.21,0,8.83256e-05,0.76699,0.000722855,0.23301,101217,0.213282,69,10.45,0,69.7868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.0367e-05,-9.77599e-06,4.30916e-07,1.42559e-05,1
777,0.000847357,194.25,0,0,1837.21,0,8.83383e-05,0.76699,0.000723791,0.23301,101217,0.212931,69.25,10.45,0,70.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.00401e-05,-9.92617e-06,4.15941e-07,1.41247e-05,1
778,0.000848453,194.5,0,0,1837.21,0,8.8351e-05,0.76699,0.000724728,0.23301,101217,0.212581,69.5,10.45,0,70.2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,9.71322e-06,-1.00763e-05,4.00966e-07,1.40014e-05,1
779,0.000849549,194.75,0,0,1837.21,0,8.83637e-05,0.76699,0.000725664,0.23301,101217,0.21223,69.75,10.45,0,70.5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,9.3863e-06,-1.02265e-05,3.85991e-07,1.38864e-05,1
780,0.000850645,195,0,0,1837.21,0,8.83765e-05,0.76699,0.000726601,0.23301,101217,0.21188,70,10.45,0,70.7757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,9.05939e-06,-1.03767e-05,3.71015e-07,1.37799e-05,1
781,0.000851742,195.25,0,0,1837.21,0,8.83892e-05,0.76699,0.000727537,0.23301,101217,0.211529,70.25,10.45,0,71.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,8.73247e-06,-1.05269e-05,3.5604e-07,1.3682e-05,1
782,0.000852838,195.5,0,0,1837.21,0,8.84019e-05,0.76699,0.000728474,0.23301,101217,0.211179,70.5,10.45,0,71.2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,8.40556e-06,-1.06771e-05,3.41065e-07,1.3593e-05,1
783,0.000853934,195.75,0,0,1837.21,0,8.84147e-05,0.76699,0.00072941,0.23301,101217,0.210829,70.75,10.45,0,71.5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,8.07865e-06,-1.08272e-05,3.26089e-07,1.3513e-05,1
784,0.000855031,196,0,0,1837.21,0,8.84274e-05,0.76699,0.000730347,0.23301,101217,0.210478,71,10.45,0,71.7649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,7.75173e-06,-1.09774e-05,3.11114e-07,1.34421e-05,1
785,0.000856127,196.25,0,0,1837.21,0,8.84401e-05,0.76699,0.000731283,0.23301,101217,0.210128,71.25,10.45,0,72.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,7.42482e-06,-1.11276e-05,2.96139e-07,1.33805e-05,1
786,0.000857223,196.5,0,0,1837.21,0,8.84528e-05,0.76699,0.000732219,0.23301,101217,0.209777,71.5,10.45,0,72.2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,7.0979e-06,-1.12778e-05,2.81164e-07,1.33284e-05,1
787,0.00085832,196.75,0,0,1837.21,0,8.84656e-05,0.76699,0.000733156,0.23301,101217,0.209427,71.75,10.45,0,72.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,6.77099e-06,-1.1428e-05,2.66188e-07,1.32859e-05,1
788,0.000859416,197,0,0,1837.21,0,8.84783e-05,0.76699,0.000734092,0.23301,101217,0.209076,72,10.45,0,72.7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,6.44408e-06,-1.15781e-05,2.51213e-07,1.3253e-05,1
789,0.000860512,197.25,0,0,1837.21,0,8.8491e-05,0.76699,0.000735029,0.23301,101217,0.208726,72.25,10.45,0,73.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,6.11716e-06,-1.17283e-05,2.36238e-07,1.32298e-05,1
790,0.000861609,197.5,0,0,1837.21,0,8.85037e-05,0.76699,0.000735965,0.23301,101217,0.208375,72.5,10.45,0,73.2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,5.79025e-06,-1.18785e-05,2.21263e-07,1.32164e-05,1
791,0.000862705,197.75,0,0,1837.21,0,8.85165e-05,0.76699,0.000736902,0.23301,101217,0.208025,72.75,10.45,0,73.4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,5.46334e-06,-1.20287e-05,2.06287e-07,1.32129e-05,1
792,0.000863801,198,0,0,1837.21,0,8.85292e-05,0.76699,0.000737838,0.23301,101217,0.207674,73,10.45,0,73.7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,5.13642e-06,-1.21788e-05,1.91312e-07,1.32191e-05,1
793,0.000864898,198.25,0,0,1837.21,0,8.85419e-05,0.76699,0.000738775,0.23301,101217,0.207324,73.25,10.45,0,73.9917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,4.80951e-06,-1.2329e-05,1.76337e-07,1.32351e-05,1
794,0.000865994,198.5,0,0,1837.21,0,8.85546e-05,0.76699,0.000739711,0.23301,101217,0.206974,73.5,10.45,0,74.2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,4.48259e-06,-1.24792e-05,1.61362e-07,1.32609e-05,1
795,0.00086709,198.75,0,0,1837.21,0,8.85674e-05,0.76699,0.000740647,0.23301,101217,0.206623,73.75,10.45,0,74.4867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,4.15568e-06,-1.26294e-05,1.46386e-07,1.32963e-05,1
796,0.000868181,199,0,0,1837.21,0,8.858e-05,0.76699,0.000741579,0.23301,101217,0.206275,74,10.45,0,74.7342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,3.82722e-06,-1.27624e-05,1.32552e-07,1.33246e-05,1
797,0.000869223,199.25,0,0,1837.21,0,8.85915e-05,0.76699,0.000742469,0.23301,101217,0.205953,74.25,10.45,0,74.9818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,3.484e-06,-1.27319e-05,1.29611e-07,1.32006e-05,1
798,0.000870265,199.5,0,0,1837.21,0,8.8603e-05,0.76699,0.000743359,0.23301,101217,0.20563,74.5,10.45,0,75.2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,3.14079e-06,-1.27014e-05,1.2667e-07,1.30845e-05,1
799,0.000871307,199.75,0,0,1837.21,0,8.86146e-05,0.76699,0.000744249,0.23301,101217,0.205308,74.75,10.45,0,75.4769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,2.79757e-06,-1.26708e-05,1.23729e-07,1.29766e-05,1
800,0.000872348,200,0,0,1837.21,0,8.86261e-05,0.76699,0.000745139,0.23301,101217,0.204985,75,10.45,0,75.7245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,2.45435e-06,-1.26403e-05,1.20788e-07,1.28769e-05,1
801,0.00087339,200.25,0,0,1837.21,0,8.86377e-05,0.76699,0.000746029,0.23301,101217,0.204663,75.25,10.45,0,75.9721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,2.11114e-06,-1.26098e-05,1.17847e-07,1.27858e-05,1
802,0.000874432,200.5,0,0,1837.21,0,8.86492e-05,0.76699,0.000746918,0.23301,101217,0.20434,75.5,10.45,0,76.2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.76792e-06,-1.25792e-05,1.14906e-07,1.27034e-05,1
803,0.000875474,200.75,0,0,1837.21,0,8.86607e-05,0.76699,0.000747808,0.23301,101217,0.204017,75.75,10.45,0,76.4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.42471e-06,-1.25487e-05,1.11965e-07,1.26298e-05,1
804,0.000876515,201,0,0,1837.21,0,8.86723e-05,0.76699,0.000748698,0.23301,101217,0.203695,76,10.45,0,76.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,1.08149e-06,-1.25181e-05,1.09024e-07,1.25653e-05,1
805,0.000877557,201.25,0,0,1837.21,0,8.86838e-05,0.76699,0.000749588,0.23301,101217,0.203372,76.25,10.45,0,76.9628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,7.38273e-07,-1.24876e-05,1.06083e-07,1.25099e-05,1
806,0.000878599,201.5,0,0,1837.21,0,8.86954e-05,0.76699,0.000750478,0.23301,101217,0.20305,76.5,10.45,0,77.2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,3.95056e-07,-1.24571e-05,1.03142e-07,1.24638e-05,1
807,0.000879641,201.75,0,0,1837.21,0,8.87069e-05,0.76699,0.000751368,0.23301,101217,0.202727,76.75,10.45,0,77.4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,5.18401e-08,-1.24265e-05,1.00201e-07,1.24271e-05,1
808,0.000880682,202,0,0,1837.21,0,8.87184e-05,0.76699,0.000752258,0.23301,101217,0.202405,77,10.45,0,77.7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-2.91376e-07,-1.2396e-05,9.72601e-08,1.23998e-05,1
809,0.000881724,202.25,0,0,1837.21,0,8.873e-05,0.76699,0.000753147,0.23301,101217,0.202082,77.25,10.45,0,77.9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.34593e-07,-1.23655e-05,9.43191e-08,1.23821e-05,1
810,0.000882766,202.5,0,0,1837.21,0,8.87415e-05,0.76699,0.000754037,0.23301,101217,0.20176,77.5,10.45,0,78.2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-9.77809e-07,-1.23349e-05,9.13781e-08,1.2374e-05,1
811,0.000883808,202.75,0,0,1837.21,0,8.87531e-05,0.76699,0.000754927,0.23301,101217,0.201437,77.75,10.45,0,78.4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.32103e-06,-1.23044e-05,8.84371e-08,1.23754e-05,1
812,0.000884849,203,0,0,1837.21,0,8.87646e-05,0.76699,0.000755817,0.23301,101217,0.201115,78,10.45,0,78.6969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-1.66424e-06,-1.22739e-05,8.54961e-08,1.23865e-05,1
813,0.000885891,203.25,0,0,1837.21,0,8.87761e-05,0.76699,0.000756707,0.23301,101217,0.200792,78.25,10.45,0,78.9447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-2.00746e-06,-1.22433e-05,8.25551e-08,1.24071e-05,1
814,0.000886933,203.5,0,0,1837.21,0,8.87877e-05,0.76699,0.000757597,0.23301,101217,0.200469,78.5,10.45,0,79.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-2.35067e-06,-1.22128e-05,7.96141e-08,1.24372e-05,1
815,0.000887975,203.75,0,0,1837.21,0,8.87992e-05,0.76699,0.000758487,0.23301,101217,0.200147,78.75,10.45,0,79.4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-2.69389e-06,-1.21823e-05,7.66731e-08,1.24768e-05,1
816,0.000889016,204,0,0,1837.21,0,8.88108e-05,0.76699,0.000759376,0.23301,101217,0.199824,79,10.45,0,79.6882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.03711e-06,-1.21517e-05,7.37321e-08,1.25257e-05,1
817,0.000890058,204.25,0,0,1837.21,0,8.88223e-05,0.76699,0.000760266,0.23301,101217,0.199502,79.25,10.45,0,79.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.38032e-06,-1.21212e-05,7.07911e-08,1.25839e-05,1
818,0.0008911,204.5,0,0,1837.21,0,8.88338e-05,0.76699,0.000761156,0.23301,101217,0.199179,79.5,10.45,0,80.1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-3.72354e-06,-1.20907e-05,6.78501e-08,1.26512e-05,1
819,0.000892131,204.75,0,0,1837.21,0,8.88451e-05,0.76699,0.000762037,0.23301,101217,0.198888,79.75,10.45,0,80.4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.02427e-06,-1.20353e-05,6.78412e-08,1.26905e-05,1
820,0.000893121,205,0,0,1837.21,0,8.88556e-05,0.76699,0.000762882,0.23301,101217,0.198714,80,10.45,0,80.6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.16546e-06,-1.18867e-05,7.88429e-08,1.25956e-05,1
821,0.000894111,205.25,0,0,1837.21,0,8.88661e-05,0.76699,0.000763728,0.23301,101217,0.198539,80.25,10.45,0,80.9275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.30665e-06,-1.1738e-05,8.98446e-08,1.25035e-05,1
822,0.000895101,205.5,0,0,1837.21,0,8.88765e-05,0.76699,0.000764573,0.23301,101217,0.198365,80.5,10.45,0,81.1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.44784e-06,-1.15894e-05,1.00846e-07,1.2414e-05,1
823,0.00089609,205.75,0,0,1837.21,0,8.8887e-05,0.76699,0.000765419,0.23301,101217,0.198191,80.75,10.45,0,81.4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.58903e-06,-1.14408e-05,1.11848e-07,1.23274e-05,1
824,0.00089708,206,0,0,1837.21,0,8.88975e-05,0.76699,0.000766264,0.23301,101217,0.198016,81,10.45,0,81.6713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.73022e-06,-1.12922e-05,1.2285e-07,1.22435e-05,1
825,0.00089807,206.25,0,0,1837.21,0,8.89079e-05,0.76699,0.00076711,0.23301,101217,0.197842,81.25,10.45,0,81.9193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-4.87141e-06,-1.11436e-05,1.33851e-07,1.21625e-05,1
826,0.00089906,206.5,0,0,1837.21,0,8.89184e-05,0.76699,0.000767955,0.23301,101217,0.197667,81.5,10.45,0,82.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.0126e-06,-1.09949e-05,1.44853e-07,1.20845e-05,1
827,0.00090005,206.75,0,0,1837.21,0,8.89288e-05,0.76699,0.000768801,0.23301,101217,0.197493,81.75,10.45,0,82.4152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.15379e-06,-1.08463e-05,1.55855e-07,1.20095e-05,1
828,0.00090104,207,0,0,1837.21,0,8.89393e-05,0.76699,0.000769647,0.23301,101217,0.197319,82,10.45,0,82.6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.29499e-06,-1.06977e-05,1.66856e-07,1.19376e-05,1
829,0.00090203,207.25,0,0,1837.21,0,8.89498e-05,0.76699,0.000770492,0.23301,101217,0.197144,82.25,10.45,0,82.9112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.43618e-06,-1.05491e-05,1.77858e-07,1.18687e-05,1
830,0.00090302,207.5,0,0,1837.21,0,8.89602e-05,0.76699,0.000771338,0.23301,101217,0.19697,82.5,10.45,0,83.1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.57737e-06,-1.04004e-05,1.8886e-07,1.1803e-05,1
831,0.00090401,207.75,0,0,1837.21,0,8.89707e-05,0.76699,0.000772183,0.23301,101217,0.196796,82.75,10.45,0,83.4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.71856e-06,-1.02518e-05,1.99861e-07,1.17406e-05,1
832,0.000905,208,0,0,1837.21,0,8.89812e-05,0.76699,0.000773029,0.23301,101217,0.196621,83,10.45,0,83.6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-5.85975e-06,-1.01032e-05,2.10863e-07,1.16814e-05,1
833,0.00090599,208.25,0,0,1837.21,0,8.89916e-05,0.76699,0.000773874,0.23301,101217,0.196447,83.25,10.45,0,83.9033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.00094e-06,-9.95457e-06,2.21865e-07,1.16256e-05,1
834,0.000906979,208.5,0,0,1837.21,0,8.90021e-05,0.76699,0.00077472,0.23301,101217,0.196273,83.5,10.45,0,84.1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.14213e-06,-9.80594e-06,2.32866e-07,1.15731e-05,1
835,0.000907969,208.75,0,0,1837.21,0,8.90125e-05,0.76699,0.000775566,0.23301,101217,0.196098,83.75,10.45,0,84.3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.28332e-06,-9.65732e-06,2.43868e-07,1.1524e-05,1
836,0.000908959,209,0,0,1837.21,0,8.9023e-05,0.76699,0.000776411,0.23301,101217,0.195924,84,10.45,0,84.6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17072,300,-6.42451e-06,-9.5087e-06,2.5487e-07,1.14784e-05,1
